Unnamed: 0,MOFname,void_fraction,void_fraction_imputed,void_volume [cm^3/g],void_volume_imputed,surface_area [m^2/g],surface_area_imputed
1070,mof_unit_pretest_1070,0.0768399999999998,0,0.0529,0,225.9184112548828,1
1071,mof_unit_pretest_1071,0.32468,0,0.4844,0,2214.42,0
1072,mof_unit_pretest_1072,0.4319799999999999,0,0.7925999999999999,0,3741.15,0
1073,mof_unit_pretest_1073,0.0998899999999998,0,0.0691999999999999,0,814.702880859375,1
1074,mof_unit_pretest_1074,0.21798,0,0.2232,0,2980.69140625,1
1075,mof_unit_pretest_1075,0.3194299999999999,0,0.3816999999999999,0,2443.71,0
1076,mof_unit_pretest_1076,0.38527,0,0.4914,0,1826.84,0
1077,mof_unit_pretest_1077,0.134,0,0.085,0,519.73,0
1078,mof_unit_pretest_1078,0.2016699999999999,0,0.1704,0,976.02,0
1079,mof_unit_pretest_1079,0.30112,0,0.3726999999999999,0,2510.82,0
1080,mof_unit_pretest_1080,0.2119699999999999,0,0.2225,0,1464.19,0
1081,mof_unit_pretest_1081,0.3376099999999999,0,0.4837,0,2874.97,0
1082,mof_unit_pretest_1082,0.20196,0,0.2308999999999999,0,1583.08,0
1083,mof_unit_pretest_1083,0.3499599999999999,0,0.4612,0,2500.2,0
1084,mof_unit_pretest_1084,0.34143,0,0.4243,0,2375.71,0
1085,mof_unit_pretest_1085,0.3935799999999999,0,0.5202999999999999,0,2586.19,0
1086,mof_unit_pretest_1086,0.2375199999999999,0,0.2922,0,1714.16,0
1087,mof_unit_pretest_1087,0.2655,0,0.3148,0,1752.33,0
1088,mof_unit_pretest_1088,0.37935,0,0.5449,0,2857.4,0
1089,mof_unit_pretest_1089,0.2820099999999999,0,0.3575999999999999,0,2346.24,0
1090,mof_unit_pretest_1090,0.33448,0,0.3614999999999999,0,1921.07,0
1091,mof_unit_pretest_1091,0.0839299999999998,0,0.0641,0,236.4691619873047,1
1092,mof_unit_pretest_1092,0.16708,0,0.1487999999999999,0,974.66,0
1093,mof_unit_pretest_1093,0.0871399999999999,0,0.0492,0,123.81,0
1094,mof_unit_pretest_1094,0.37191,0,0.5655,0,3275.03,0
1095,mof_unit_pretest_1095,0.27947,0,0.3457,0,2282.57,0
1096,mof_unit_pretest_1096,0.10605,0,0.0912,0,1139.76904296875,1
1097,mof_unit_pretest_1097,0.2204699999999998,0,0.1668,0,1069.97,0
1098,mof_unit_pretest_1098,0.1552599999999999,0,0.1539,0,504.72,0
1099,mof_unit_pretest_1099,0.1601299999999999,0,0.129,0,760.7999999999998,0
1100,mof_unit_pretest_1100,0.42157,0,0.661,0,3115.5,0
1101,mof_unit_pretest_1101,0.157,0,0.1279,0,579.88,0
1102,mof_unit_pretest_1102,0.32943,0,0.4504,0,2878.23,0
1103,mof_unit_pretest_1103,0.08813,0,0.0659,0,403.61,0
1104,mof_unit_pretest_1104,0.0588799999999998,0,0.0367,0,232.38,0
1105,mof_unit_pretest_1105,0.1459999999999999,0,0.1024999999999999,0,625.05,0
1106,mof_unit_pretest_1106,0.05547890439629555,1,0.04224496216848696,1,145.4343719482422,1
1107,mof_unit_pretest_1107,0.2117,0,0.2061999999999999,0,1440.36,0
1108,mof_unit_pretest_1108,0.20025,0,0.1847999999999999,0,1051.03,0
1109,mof_unit_pretest_1109,0.4777299999999999,0,0.8629999999999999,0,4311.24,0
1110,mof_unit_pretest_1110,0.06733,0,0.0441,0,679.7481689453125,1
1111,mof_unit_pretest_1111,0.14207,0,0.126,0,723.0790405273438,1
1112,mof_unit_pretest_1112,0.12767,0,0.1034999999999999,0,653.2736206054688,1
1113,mof_unit_pretest_1113,0.3709,0,0.6413999999999999,0,3236.65,0
1114,mof_unit_pretest_1114,0.28494,0,0.3267999999999999,0,2124.41,0
1115,mof_unit_pretest_1115,0.39055,0,0.5658999999999998,0,2735.78,0
1116,mof_unit_pretest_1116,0.2842799999999999,0,0.3438999999999999,0,2088.87,0
1117,mof_unit_pretest_1117,0.1079,0,0.0694,0,435.67681884765625,1
1118,mof_unit_pretest_1118,0.3010999999999999,0,0.4188,0,2788.46,0
1119,mof_unit_pretest_1119,0.2886,0,0.3029,0,2362.88,0
1120,mof_unit_pretest_1120,0.33393,0,0.4038999999999999,0,2521.87,0
1121,mof_unit_pretest_1121,0.14029,0,0.1128,0,675.86,0
1122,mof_unit_pretest_1122,0.19963,0,0.2267,0,1685.29,0
1123,mof_unit_pretest_1123,0.4374899999999999,0,0.7566,0,4287.17,0
1124,mof_unit_pretest_1124,0.1084099999999999,0,0.0709999999999999,0,660.28466796875,1
1125,mof_unit_pretest_1125,0.13364,0,0.0859,0,606.07,0
1126,mof_unit_pretest_1126,0.36667,0,0.4481999999999999,0,2430.34,0
1127,mof_unit_pretest_1127,0.16275,0,0.1436999999999999,0,883.58,0
1128,mof_unit_pretest_1128,0.26576,0,0.3453,0,2019.89,0
1129,mof_unit_pretest_1129,0.2290699999999999,0,0.2414999999999999,0,1513.79,0
1130,mof_unit_pretest_1130,0.1191,0,0.1165,0,680.5,0
1131,mof_unit_pretest_1131,0.215,0,0.2467999999999999,0,1491.58,0
1132,mof_unit_pretest_1132,0.32305,0,0.3902999999999999,0,2305.49,0
1133,mof_unit_pretest_1133,0.0758799999999999,0,0.0647999999999999,0,337.9562072753906,1
1134,mof_unit_pretest_1134,0.07263,0,0.0505,0,607.0095825195312,1
1135,mof_unit_pretest_1135,0.39789,0,0.5746999999999999,0,3324.78,0
1136,mof_unit_pretest_1136,0.34855,0,0.4223,0,2590.85,0
1137,mof_unit_pretest_1137,0.23128,0,0.2844999999999999,0,1783.13,0
1138,mof_unit_pretest_1138,0.2263999999999999,0,0.2353,0,1286.77,0
1139,mof_unit_pretest_1139,0.046977635473012924,1,0.024591362752885322,1,146.88047790527344,1
1140,mof_unit_pretest_1140,0.39045,0,0.5282,0,2598.77,0
1141,mof_unit_pretest_1141,0.0506399999999999,0,0.0381,0,143.80784606933594,1
1142,mof_unit_pretest_1142,0.34354,0,0.4637,0,2324.67,0
1143,mof_unit_pretest_1143,0.40637,0,0.6745999999999999,0,3484.82,0
1144,mof_unit_pretest_1144,0.0935399999999999,0,0.0788999999999999,0,337.5412902832031,1
1145,mof_unit_pretest_1145,0.3114399999999999,0,0.4108,0,2622.01,0
1146,mof_unit_pretest_1146,0.15168,0,0.1361,0,855.26,0
1147,mof_unit_pretest_1147,0.2423199999999999,0,0.266,0,1835.26,0
1148,mof_unit_pretest_1148,0.1024299999999999,0,0.0854,0,285.02,0
1149,mof_unit_pretest_1149,0.21623,0,0.1935,0,1159.75,0
1150,mof_unit_pretest_1150,0.11157,0,0.083,0,489.5578918457031,1
1151,mof_unit_pretest_1151,0.14404,0,0.1287,0,861.7899999999998,0
1152,mof_unit_pretest_1152,0.2005899999999999,0,0.2132,0,1316.6,0
1153,mof_unit_pretest_1153,0.3675399999999999,0,0.5747999999999999,0,3031.59,0
1154,mof_unit_pretest_1154,0.19989,0,0.2417,0,1389.12,0
1155,mof_unit_pretest_1155,0.2347699999999999,0,0.2152999999999999,0,1631.32,0
1156,mof_unit_pretest_1156,0.4016299999999999,0,0.5934,0,2906.85,0
1157,mof_unit_pretest_1157,0.15503,0,0.1082999999999999,0,723.2001953125,1
1158,mof_unit_pretest_1158,0.5022999999999999,0,0.9779,0,4405.54,0
1159,mof_unit_pretest_1159,0.3432199999999999,0,0.4675,0,2726.91,0
1160,mof_unit_pretest_1160,0.26371,0,0.3121999999999999,0,1616.7,0
1161,mof_unit_pretest_1161,0.4211099999999999,0,0.6944,0,3306.58,0
1162,mof_unit_pretest_1162,0.07671499252319336,1,0.0384616063138091,1,168.16546630859375,1
1163,mof_unit_pretest_1163,0.2020799999999999,0,0.1824,0,1151.51,0
1164,mof_unit_pretest_1164,0.09228,0,0.0594,0,355.15,0
1165,mof_unit_pretest_1165,0.0965899999999999,0,0.0752,0,669.98291015625,1
1166,mof_unit_pretest_1166,0.36862,0,0.4783,0,2417.07,0
1167,mof_unit_pretest_1167,0.22675,0,0.2126,0,1504.99,0
1168,mof_unit_pretest_1168,0.3024899999999999,0,0.3642,0,2274.67,0
1169,mof_unit_pretest_1169,0.28204,0,0.3096999999999999,0,1946.63,0
1170,mof_unit_pretest_1170,0.1294899999999999,0,0.0976,0,580.0810546875,1
1171,mof_unit_pretest_1171,0.0738999999999999,0,0.0585,0,1036.1304931640625,1
1172,mof_unit_pretest_1172,0.23558,0,0.2072,0,956.05,0
1173,mof_unit_pretest_1173,0.02068,0,0.0134,0,609.5140991210938,1
1174,mof_unit_pretest_1174,0.5533292293548584,1,1.495469576742834,1,5977.658203125,1
1175,mof_unit_pretest_1175,0.21379,0,0.2391,0,1249.59,0
1176,mof_unit_pretest_1176,0.33011,0,0.4143999999999999,0,2687.7,0
1177,mof_unit_pretest_1177,0.11,0,0.0879,0,357.92864990234375,1
1178,mof_unit_pretest_1178,0.23508,0,0.2535999999999999,0,1499.6214599609375,1
1179,mof_unit_pretest_1179,0.39039,0,0.4899999999999999,0,1933.18,0
1180,mof_unit_pretest_1180,0.2345899999999999,0,0.2737999999999999,0,1782.24,0
1181,mof_unit_pretest_1181,0.12634,0,0.0821999999999999,0,413.57977294921875,1
1182,mof_unit_pretest_1182,0.3817599999999999,0,0.5854,0,2831.43,0
1183,mof_unit_pretest_1183,0.3123599999999999,0,0.3836999999999999,0,2357.71,0
1184,mof_unit_pretest_1184,0.14757,0,0.1353,0,649.08642578125,1
1185,mof_unit_pretest_1185,0.0600299999999999,0,0.0434999999999999,0,204.76536560058594,1
1186,mof_unit_pretest_1186,0.16066,0,0.1452,0,909.8,0
1187,mof_unit_pretest_1187,0.1017099999999999,0,0.0689,0,337.1727294921875,1
1188,mof_unit_pretest_1188,0.11433,0,0.1137,0,566.037353515625,1
1189,mof_unit_pretest_1189,0.257,0,0.3301,0,1995.7,0
1190,mof_unit_pretest_1190,0.51859,0,1.0349,0,3699.01,0
1191,mof_unit_pretest_1191,0.10439,0,0.0894999999999999,0,590.05,0
1192,mof_unit_pretest_1192,0.34744,0,0.4104999999999999,0,2342.12,0
1193,mof_unit_pretest_1193,0.09482,0,0.0773999999999999,0,268.51,0
1194,mof_unit_pretest_1194,0.20584,0,0.1895,0,1346.8,0
1195,mof_unit_pretest_1195,0.1343999999999999,0,0.1134,0,722.71,0
1196,mof_unit_pretest_1196,0.21073,0,0.1958,0,1361.58,0
1197,mof_unit_pretest_1197,0.3063299999999999,0,0.3629,0,2443.28,0
1198,mof_unit_pretest_1198,0.09957,0,0.0655,0,741.1629638671875,1
1199,mof_unit_pretest_1199,0.2936199999999999,0,0.3190999999999999,0,1843.59,0
1200,mof_unit_pretest_1200,0.3462299999999999,0,0.4663999999999999,0,2738.7,0
1201,mof_unit_pretest_1201,0.2311999999999999,0,0.2684,0,1617.5,0
1202,mof_unit_pretest_1202,0.3769699999999999,0,0.5333999999999999,0,2831.84,0
1203,mof_unit_pretest_1203,0.3581199999999999,0,0.4469,0,2447.75,0
1204,mof_unit_pretest_1204,0.234,0,0.2506999999999999,0,1603.57,0
1205,mof_unit_pretest_1205,0.1191599999999999,0,0.108,0,570.474365234375,1
1206,mof_unit_pretest_1206,0.11903,0,0.0638999999999999,0,412.54217529296875,1
1207,mof_unit_pretest_1207,0.3578799999999999,0,0.4833,0,2087.28,0
1208,mof_unit_pretest_1208,0.1140999999999999,0,0.0874,0,524.75,0
1209,mof_unit_pretest_1209,0.36874,0,0.5404999999999999,0,3426.34,0
1210,mof_unit_pretest_1210,0.2388599999999999,0,0.2874999999999999,0,1805.53,0
1211,mof_unit_pretest_1211,0.3230699999999999,0,0.4658999999999999,0,3105.25,0
1212,mof_unit_pretest_1212,0.28321,0,0.2854999999999999,0,1613.84,0
1213,mof_unit_pretest_1213,0.3304699999999999,0,0.437,0,2480.57,0
1214,mof_unit_pretest_1214,0.07449,0,0.0572999999999999,0,1893.601806640625,1
1215,mof_unit_pretest_1215,0.33931,0,0.3426,0,1903.15,0
1216,mof_unit_pretest_1216,0.1503799999999999,0,0.1342,0,912.3900000000002,0
1217,mof_unit_pretest_1217,0.20335,0,0.1943999999999999,0,1249.08,0
1218,mof_unit_pretest_1218,0.19197,0,0.1608,0,935.23,0
1219,mof_unit_pretest_1219,0.36446,0,0.5421,0,3255.3,0
1220,mof_unit_pretest_1220,0.07015,0,0.0354999999999999,0,279.23272705078125,1
1221,mof_unit_pretest_1221,0.34808,0,0.4136,0,2758.04,0
1222,mof_unit_pretest_1222,0.2518799999999999,0,0.2902,0,1691.95,0
1223,mof_unit_pretest_1223,0.22683,0,0.2715,0,1933.83,0
1224,mof_unit_pretest_1224,0.3511199999999999,0,0.4748,0,3274.66,0
1225,mof_unit_pretest_1225,0.2040799999999999,0,0.1963,0,1208.74,0
1226,mof_unit_pretest_1226,0.1647599999999999,0,0.096,0,636.49,0
1227,mof_unit_pretest_1227,0.28593,0,0.3498999999999999,0,2481.8,0
1228,mof_unit_pretest_1228,0.2776899999999999,0,0.3456,0,2194.38,0
1229,mof_unit_pretest_1229,0.4196199999999999,0,0.6733,0,3237.96,0
1230,mof_unit_pretest_1230,0.2177399999999999,0,0.1986,0,1265.43,0
1231,mof_unit_pretest_1231,0.3352299999999999,0,0.384,0,2652.85,0
1232,mof_unit_pretest_1232,0.3440599999999999,0,0.3869,0,3045.3,0
1233,mof_unit_pretest_1233,0.20984,0,0.2024,0,1245.75,0
1234,mof_unit_pretest_1234,0.43335,0,0.7549,0,3792.37,0
1235,mof_unit_pretest_1235,0.2583099999999999,0,0.2964999999999999,0,1666.05,0
1236,mof_unit_pretest_1236,0.20904,0,0.2555,0,1631.250732421875,1
1237,mof_unit_pretest_1237,0.13602,0,0.1313999999999999,0,990.8900000000002,0
1238,mof_unit_pretest_1238,0.2933699999999999,0,0.3809,0,2645.64,0
1239,mof_unit_pretest_1239,0.49713,0,0.8700999999999999,0,3727.34,0
1240,mof_unit_pretest_1240,0.11944,0,0.1152,0,734.9199999999998,0
1241,mof_unit_pretest_1241,0.2126099999999999,0,0.2006999999999999,0,1335.11,0
1242,mof_unit_pretest_1242,0.4401199999999999,0,0.7683999999999999,0,4033.1,0
1243,mof_unit_pretest_1243,0.22685,0,0.2059999999999999,0,1402.67,0
1244,mof_unit_pretest_1244,0.2261799999999999,0,0.2189,0,1350.91,0
1245,mof_unit_pretest_1245,0.35696,0,0.5812,0,3789.4,0
1246,mof_unit_pretest_1246,0.29703,0,0.3569,0,1911.62,0
1247,mof_unit_pretest_1247,0.2009799999999999,0,0.1653999999999999,0,1439.5882568359375,1
1248,mof_unit_pretest_1248,0.19871,0,0.2016999999999999,0,1243.57,0
1249,mof_unit_pretest_1249,0.19289,0,0.1804999999999999,0,1064.28,0
1250,mof_unit_pretest_1250,0.0304299999999999,0,0.0179999999999999,0,188.0876007080078,1
1251,mof_unit_pretest_1251,0.28938,0,0.3385,0,2231.64,0
1252,mof_unit_pretest_1252,0.2497,0,0.2526999999999999,0,1671.26,0
1253,mof_unit_pretest_1253,0.38793,0,0.5806,0,3179.08,0
1254,mof_unit_pretest_1254,0.31484,0,0.3871,0,2349.15,0
1255,mof_unit_pretest_1255,0.0718299999999998,0,0.0483,0,267.65264892578125,1
1256,mof_unit_pretest_1256,0.38499,0,0.5581,0,3288.04,0
1257,mof_unit_pretest_1257,0.1937299999999999,0,0.1792,0,1063.74,0
1258,mof_unit_pretest_1258,0.2828699999999999,0,0.3437,0,1813.67,0
1259,mof_unit_pretest_1259,0.2178799999999999,0,0.1661,0,1055.36,0
1260,mof_unit_pretest_1260,0.29929,0,0.3342,0,2133.11,0
1261,mof_unit_pretest_1261,0.15875,0,0.1326,0,777.19,0
1262,mof_unit_pretest_1262,0.4267199999999999,0,0.6611,0,3360.47,0
1263,mof_unit_pretest_1263,0.1154099999999999,0,0.1092999999999999,0,239.76,0
1264,mof_unit_pretest_1264,0.25279,0,0.2585,0,1513.35,0
1265,mof_unit_pretest_1265,0.17710861563682556,1,0.1866368600443215,1,1150.471923828125,1
1266,mof_unit_pretest_1266,0.31061,0,0.3372999999999999,0,2504.33,0
1267,mof_unit_pretest_1267,0.22448,0,0.2386,0,1683.1,0
1268,mof_unit_pretest_1268,0.42323,0,0.7187,0,4251.02,0
1269,mof_unit_pretest_1269,0.11524,0,0.0932,0,663.83,0
1270,mof_unit_pretest_1270,0.3145199999999999,0,0.3100999999999999,0,1648.31,0
1271,mof_unit_pretest_1271,0.4362699999999999,0,0.7644999999999998,0,3679.15,0
1272,mof_unit_pretest_1272,0.1605,0,0.1569,0,1178.33,0
1273,mof_unit_pretest_1273,0.40655,0,0.6564999999999999,0,3340.79,0
1274,mof_unit_pretest_1274,0.3140199999999999,0,0.3766999999999999,0,2178.88,0
1275,mof_unit_pretest_1275,0.09772,0,0.0758,0,467.42230224609375,1
1276,mof_unit_pretest_1276,0.0952799999999999,0,0.0768999999999999,0,442.0787048339844,1
1277,mof_unit_pretest_1277,0.1112699999999999,0,0.081,0,559.24,0
1278,mof_unit_pretest_1278,0.5825799999999999,0,1.3384,0,5096.58,0
1279,mof_unit_pretest_1279,0.2399599999999999,0,0.253,0,1621.09,0
1280,mof_unit_pretest_1280,0.2555899999999999,0,0.2771,0,1603.87,0
1281,mof_unit_pretest_1281,0.0586899999999999,0,0.0374999999999999,0,222.3373260498047,1
1282,mof_unit_pretest_1282,0.0630799999999999,0,0.0415999999999999,0,232.07766723632812,1
1283,mof_unit_pretest_1283,0.4552999999999999,0,0.6971,0,3170.47,0
1284,mof_unit_pretest_1284,0.0572099999999999,0,0.0345,0,212.68,0
1285,mof_unit_pretest_1285,0.27395,0,0.2921,0,1631.87,0
1286,mof_unit_pretest_1286,0.3624899999999999,0,0.4677,0,2848.85,0
1287,mof_unit_pretest_1287,0.33084,0,0.3736999999999999,0,2190.13,0
1288,mof_unit_pretest_1288,0.37220922112464905,1,0.5573857628819671,1,3267.31591796875,1
1289,mof_unit_pretest_1289,0.1134599999999998,0,0.0845999999999999,0,494.08,0
1290,mof_unit_pretest_1290,0.2849499999999999,0,0.3493999999999999,0,1936.11,0
1291,mof_unit_pretest_1291,0.04216,0,0.0298999999999999,0,212.13104248046875,1
1292,mof_unit_pretest_1292,0.1052,0,0.0908,0,520.8018188476562,1
1293,mof_unit_pretest_1293,0.3760899999999999,0,0.5312,0,2381.96,0
1294,mof_unit_pretest_1294,0.52653,0,1.0528,0,4174.14,0
1295,mof_unit_pretest_1295,0.17349,0,0.1841,0,961.71,0
1296,mof_unit_pretest_1296,0.0853299999999999,0,0.0662999999999999,0,394.1537170410156,1
1297,mof_unit_pretest_1297,0.22219,0,0.2214,0,1339.87,0
1298,mof_unit_pretest_1298,0.3774199999999999,0,0.521,0,2998.85,0
1299,mof_unit_pretest_1299,0.5725299999999999,0,1.1656,0,4002.33,0
1300,mof_unit_pretest_1300,0.05535,0,0.047,0,274.0528564453125,1
1301,mof_unit_pretest_1301,0.27555,0,0.2697999999999999,0,1925.32,0
1302,mof_unit_pretest_1302,0.3924599999999999,0,0.6123,0,3394.55,0
1303,mof_unit_pretest_1303,0.4240599999999999,0,0.6654999999999999,0,3549.94,0
1304,mof_unit_pretest_1304,0.0979499999999999,0,0.0680999999999999,0,480.5,0
1305,mof_unit_pretest_1305,0.2156,0,0.202,0,1362.31,0
1306,mof_unit_pretest_1306,0.38133,0,0.5432,0,2525.36,0
1307,mof_unit_pretest_1307,0.3039899999999999,0,0.442,0,2419.8,0
1308,mof_unit_pretest_1308,0.23899,0,0.2747,0,1875.84,0
1309,mof_unit_pretest_1309,0.10918,0,0.0834,0,230.33,0
1310,mof_unit_pretest_1310,0.18093,0,0.1955,0,1047.32,0
1311,mof_unit_pretest_1311,0.29115,0,0.3628,0,2250.05,0
1312,mof_unit_pretest_1312,0.31389,0,0.3483,0,1996.81,0
1313,mof_unit_pretest_1313,0.29775,0,0.3347,0,1884.21,0
1314,mof_unit_pretest_1314,0.3068199999999999,0,0.3948999999999999,0,2531.09,0
1315,mof_unit_pretest_1315,0.3906399999999999,0,0.5667999999999999,0,2893.57,0
1316,mof_unit_pretest_1316,0.3367699999999999,0,0.4136,0,2291.45,0
1317,mof_unit_pretest_1317,0.41402,0,0.6529,0,3539.48,0
1318,mof_unit_pretest_1318,0.1594599999999999,0,0.129,0,872.0499999999998,0
1319,mof_unit_pretest_1319,0.1535999999999999,0,0.1128,0,751.33,0
1320,mof_unit_pretest_1320,0.3150399999999999,0,0.3403999999999999,0,1511.46,0
1321,mof_unit_pretest_1321,0.07732,0,0.0646999999999999,0,245.0775604248047,1
1322,mof_unit_pretest_1322,0.37367,0,0.4864,0,2693.08,0
1323,mof_unit_pretest_1323,0.1572,0,0.1738,0,1052.6348876953125,1
1324,mof_unit_pretest_1324,0.2108899999999999,0,0.1968999999999999,0,1103.53,0
1325,mof_unit_pretest_1325,0.36603,0,0.541,0,2752.72,0
1326,mof_unit_pretest_1326,0.1500199999999999,0,0.1496,0,1008.58,0
1327,mof_unit_pretest_1327,0.2845099999999999,0,0.3387,0,1822.84,0
1328,mof_unit_pretest_1328,0.3397,0,0.4763999999999999,0,2850.09,0
1329,mof_unit_pretest_1329,0.13925,0,0.1203999999999999,0,685.142333984375,1
1330,mof_unit_pretest_1330,0.17097,0,0.1598999999999999,0,657.01,0
1331,mof_unit_pretest_1331,0.3175999999999999,0,0.2661999999999999,0,1602.57,0
1332,mof_unit_pretest_1332,0.0911,0,0.0717,0,384.1173095703125,1
1333,mof_unit_pretest_1333,0.41736,0,0.6733,0,3504.76,0
1334,mof_unit_pretest_1334,0.2470199999999999,0,0.2165,0,1296.11,0
1335,mof_unit_pretest_1335,0.3584499999999999,0,0.4855999999999999,0,2691.81,0
1336,mof_unit_pretest_1336,0.5464499999999999,0,1.1417,0,3789.78,0
1337,mof_unit_pretest_1337,0.0737099999999999,0,0.0490999999999999,0,243.4485321044922,1
1338,mof_unit_pretest_1338,0.24285,0,0.2401,0,1488.74,0
1339,mof_unit_pretest_1339,0.2782,0,0.2832,0,1676.1,0
1340,mof_unit_pretest_1340,0.17568,0,0.1512999999999999,0,946.06,0
1341,mof_unit_pretest_1341,0.2356699999999999,0,0.2475,0,1585.82,0
1342,mof_unit_pretest_1342,0.26684,0,0.3133,0,2010.15,0
1343,mof_unit_pretest_1343,0.4221899999999999,0,0.6441999999999999,0,3063.0,0
1344,mof_unit_pretest_1344,0.17008,0,0.1393,0,904.83,0
1345,mof_unit_pretest_1345,0.27028,0,0.2445,0,1650.08,0
1346,mof_unit_pretest_1346,0.30441,0,0.3275,0,2255.45,0
1347,mof_unit_pretest_1347,0.35226,0,0.4788999999999999,0,2511.43,0
1348,mof_unit_pretest_1348,0.1617399999999999,0,0.1393,0,857.02,0
1349,mof_unit_pretest_1349,0.3331699999999999,0,0.3276999999999999,0,1887.97,0
1350,mof_unit_pretest_1350,0.3407299999999999,0,0.4124999999999999,0,2435.28,0
1351,mof_unit_pretest_1351,0.1565,0,0.1292,0,812.33,0
1352,mof_unit_pretest_1352,0.3056599999999999,0,0.3568,0,2326.24,0
1353,mof_unit_pretest_1353,0.3637599999999999,0,0.5897,0,3160.63,0
1354,mof_unit_pretest_1354,0.07874,0,0.041,0,286.8050231933594,1
1355,mof_unit_pretest_1355,0.3792599999999999,0,0.4903,0,2807.97,0
1356,mof_unit_pretest_1356,0.35631,0,0.4577,0,2530.73,0
1357,mof_unit_pretest_1357,0.3286899999999999,0,0.4355999999999999,0,2745.83,0
1358,mof_unit_pretest_1358,0.26179,0,0.2576,0,1602.9,0
1359,mof_unit_pretest_1359,0.14987,0,0.1686,0,1062.4,0
1360,mof_unit_pretest_1360,0.29468,0,0.3604999999999999,0,1803.28,0
1361,mof_unit_pretest_1361,0.16158,0,0.1404,0,926.3428344726562,1
1362,mof_unit_pretest_1362,0.17732,0,0.1496,0,973.82,0
1363,mof_unit_pretest_1363,0.3822499999999999,0,0.4279,0,2965.82,0
1364,mof_unit_pretest_1364,0.6034899999999999,0,1.3837,0,4823.65,0
1365,mof_unit_pretest_1365,0.32285,0,0.4107,0,2008.54,0
1366,mof_unit_pretest_1366,0.3843599999999999,0,0.5675999999999999,0,2823.86,0
1367,mof_unit_pretest_1367,0.29468,0,0.3044,0,1807.21,0
1368,mof_unit_pretest_1368,0.0820899999999999,0,0.0606999999999999,0,469.0754089355469,1
1369,mof_unit_pretest_1369,0.3048799999999999,0,0.3696999999999999,0,2383.81,0
1370,mof_unit_pretest_1370,0.0622199999999999,0,0.0395,0,228.9295654296875,1
1371,mof_unit_pretest_1371,0.0946899999999999,0,0.0763,0,429.4452209472656,1
1372,mof_unit_pretest_1372,0.2303399999999999,0,0.2565999999999999,0,1842.09,0
1373,mof_unit_pretest_1373,0.31979,0,0.398,0,2138.82,0
1374,mof_unit_pretest_1374,0.06989133358001709,1,0.035091938168788514,1,223.06085205078125,1
1375,mof_unit_pretest_1375,0.37408,0,0.5091999999999999,0,1669.88,0
1376,mof_unit_pretest_1376,0.3089299999999999,0,0.3577,0,2198.93,0
1377,mof_unit_pretest_1377,0.1787,0,0.1908999999999999,0,1719.494140625,1
1378,mof_unit_pretest_1378,0.04548,0,0.0318999999999999,0,153.8881378173828,1
1379,mof_unit_pretest_1379,0.10629,0,0.0748,0,436.7543640136719,1
1380,mof_unit_pretest_1380,0.0863,0,0.0674,0,254.89710998535156,1
1381,mof_unit_pretest_1381,0.17101,0,0.1525,0,964.36,0
1382,mof_unit_pretest_1382,0.3511199999999999,0,0.4359,0,2520.56,0
1383,mof_unit_pretest_1383,0.29397,0,0.2957,0,2135.78,0
1384,mof_unit_pretest_1384,0.3871199999999999,0,0.5319,0,2656.26,0
1385,mof_unit_pretest_1385,0.1128799999999999,0,0.1033,0,613.2974853515625,1
1386,mof_unit_pretest_1386,0.1629299999999999,0,0.1562999999999999,0,1057.52,0
1387,mof_unit_pretest_1387,0.33328,0,0.3654999999999999,0,2068.52,0
1388,mof_unit_pretest_1388,0.1920099999999999,0,0.1938,0,1239.45,0
1389,mof_unit_pretest_1389,0.16829,0,0.171,0,1184.02,0
1390,mof_unit_pretest_1390,0.42146,0,0.6676999999999998,0,3351.23,0
1391,mof_unit_pretest_1391,0.3808099999999999,0,0.5562,0,3014.49,0
1392,mof_unit_pretest_1392,0.04558,0,0.0313,0,196.1715087890625,1
1393,mof_unit_pretest_1393,0.0731899999999998,0,0.0579,0,318.38519287109375,1
1394,mof_unit_pretest_1394,0.1692799999999999,0,0.1472999999999999,0,2226.27685546875,1
1395,mof_unit_pretest_1395,0.12822,0,0.0937999999999999,0,555.7,0
1396,mof_unit_pretest_1396,0.50206,0,0.7091,0,2667.15,0
1397,mof_unit_pretest_1397,0.1501299999999999,0,0.1542999999999999,0,1110.85,0
1398,mof_unit_pretest_1398,0.3726599999999999,0,0.5997,0,3263.3,0
1399,mof_unit_pretest_1399,0.2685699999999999,0,0.3065999999999999,0,1960.33,0
1400,mof_unit_pretest_1400,0.3170799999999999,0,0.3821999999999999,0,2421.7,0
1401,mof_unit_pretest_1401,0.19639,0,0.1942,0,1328.79,0
1402,mof_unit_pretest_1402,0.079,0,0.0587,0,587.784423828125,1
1403,mof_unit_pretest_1403,0.3994099999999999,0,0.6201999999999999,0,3249.38,0
1404,mof_unit_pretest_1404,0.26074,0,0.2858999999999999,0,1628.06,0
1405,mof_unit_pretest_1405,0.10574,0,0.0927999999999999,0,481.0677795410156,1
1406,mof_unit_pretest_1406,0.23569,0,0.2233,0,1386.73,0
1407,mof_unit_pretest_1407,0.13693,0,0.1068,0,576.72,0
1408,mof_unit_pretest_1408,0.2016199999999999,0,0.1932,0,1186.86,0
1409,mof_unit_pretest_1409,0.3897399999999999,0,0.4993,0,2810.24,0
