Unnamed: 0,volume [A^3],weight [u],surface_area [m^2/g],void_fraction,void_volume [cm^3/g],metal_linker,organic_linker1,organic_linker2,CO2/N2_selectivity,heat_adsorption_CO2_P0.15bar_T298K [kcal/mol],_symmetry_Int_Tables_number,_cell_length_a,_cell_length_b,_cell_length_c,_cell_angle_alpha,_cell_angle_beta,_cell_angle_gamma,partial_charge_median,bond_type_countS,bond_type_countA,bond_type_countD,bond_type_countT,bond_type_countAm,label_funcgroup,label_topology,label_spacegroup,LMAE,prediction
20329,2513.90212,857.44524,3977.07,0.4681799999999999,0.8266,3,16,25,10.98580531,4.532482,1,12.617413,13.142581,15.708077,90.70463,103.054246,82.257107,0.076867,57,40,0.0,2.0,0.0,51,0,0,6.67973677150033,48.47546796841087
22926,2259.1761100000003,1397.6459,1554.54,0.2469599999999999,0.2404,4,4,19,22.19285502,5.815073,1,11.548683,11.550807,19.573128,90.533669,90.110634,59.916836,0.005707,72,42,0.0,9.0,0.0,17,3,0,6.679229468795683,84.21436346831898
981,6231.492288,1927.86496,3891.33,0.521,1.0141,2,17,17,9.985570143,4.499501,1,21.322769,21.340517,13.694426,90.068093,90.007331,90.000409,0.1076155,102,130,0.0,0.0,0.0,32,0,0,6.6772569953394125,54.628527591916594
31618,2011.625431,921.53402,2469.41,0.3063199999999999,0.4027,3,4,27,15.76540269,5.811439,1,19.037676,10.697449,9.880924,89.429733,90.396426,91.309031,0.1371744999999999,72,38,0.0,0.0,0.0,384,0,0,6.676484856326482,103.19730997974632
36947,1132.481324,930.034246,-9999.0,0.0,0.0,2,24,24,30.23570931,8.24345,1,10.937215,10.890091,9.557348,87.92007,87.0044,94.421321,0.196673,129,8,0.0,0.0,0.0,163,0,0,6.672814716436918,116.30970879907292
27157,2894.19274,1350.04912,2820.77,0.3300799999999999,0.4260999999999999,2,14,29,12.81323869,5.010467,1,27.737997,10.888782,9.633678,91.279835,90.481484,95.743734,-0.0194125,49,74,0.0,10.0,0.0,191,0,0,6.669455139944063,75.35229435861488
59182,2712.925326,1036.0068,3272.8,0.4139499999999999,0.6528,2,18,20,10.82209942,4.86445,1,14.76219,14.606914,14.360364,77.439639,102.79778,114.844783,0.0755375,71,50,0.0,3.0,0.0,102,0,0,6.667087961596309,54.51490288341558
1678,704.212035,631.1718400000001,-9999.0,0.0562299999999998,0.0378,3,10,22,74.74529914999998,8.428267,1,7.752013,8.594304,10.633482,91.391746,85.114752,93.768252,0.0777525,43,8,6.0,0.0,0.0,9,0,0,6.665218359003148,149.76197886488887
31418,2212.870007,1358.6232,1283.01,0.2114399999999999,0.2074,9,17,24,23.61305069,6.084843,1,6.926183,17.663768,19.177984,109.391143,90.155846,90.851213,-0.027322,91,58,0.0,0.0,0.0,372,2,0,6.662279686052656,130.6261832796289
12516,2289.834274,1105.8110800000002,1904.31,0.25513,0.3180999999999999,3,2,11,10.8852382,5.800669,1,14.904306,14.258001,10.77704,90.128464,90.988633,90.035907,0.1462399999999999,109,32,2.0,0.0,0.0,107,0,0,6.6581739354804625,80.64404418161304
38225,2360.814459,941.56826,3394.11,0.39393,0.5948,3,18,22,11.48030814,4.990732,1,10.65694,15.020862,15.37468,82.557132,90.048669,104.551722,0.102125,61,50,0.0,1.0,0.0,292,0,0,6.657998988129094,63.09757253216199
11309,2906.141373,1115.7178,3864.12,0.3915299999999999,0.6141999999999999,3,1,29,13.7400113,4.895329,1,10.698121,9.821324,27.664319,88.942846,90.321661,90.02264,0.035148,68,64,0.0,0.0,0.0,141,0,0,6.657833059255907,71.02686029278684
44293,2194.325829,859.41652,3349.69,0.41613,0.6398,3,13,20,9.802139183,4.929845,1,12.21188,12.779633,14.123373,92.288048,87.233389,94.151749,0.0747875,56,30,4.0,3.0,0.0,306,0,0,6.6550047737023945,50.325675403191276
10697,927.314909,515.01672,2438.57,0.3160399999999999,0.3427,3,5,13,12.54357806,4.923706,1,12.89618,8.935507,8.112964,89.993006,97.297983,89.992943,-0.0372595,24,19,0.0,2.0,0.0,6,0,0,6.652882921683009,70.0348489223536
19113,13049.730996,5241.55008,3514.65,0.4224999999999999,0.6335,1,5,28,10.5227289,4.889798000000001,1,15.926526,15.926575,51.44677,89.999177,89.999119,90.001056,0.0174845,240,268,0.0,8.0,0.0,37,0,0,6.650326147179463,54.360419907077926
37125,1719.216422,745.724,2890.77,0.3244199999999999,0.4504,2,24,26,16.0425557,4.875982,1,9.412616,10.621242,17.228358,89.937866,86.550795,89.583671,0.052829,75,20,1.0,0.0,0.0,62,0,0,6.650192528494614,69.48245111892574
18895,1552.868077,693.56332,2716.54,0.3664699999999999,0.4940999999999999,2,12,18,9.70918402,4.687141,1,9.809895,11.046501,15.639089,94.624137,79.449499,111.225378,0.0074979999999999,37,29,6.0,0.0,0.0,8,0,0,6.650031896660018,51.3724052136781
47253,6168.535553,2258.32958,3516.23,0.40304,0.663,12,23,25,8.651908776,5.560933,1,19.987806,20.176535,19.95251,107.045766,110.893706,110.723104,0.121859,228,40,0.0,8.0,0.0,390,5,0,6.649237994272639,67.23819952332745
5151,2305.3289,1855.744,1059.52,0.21858,0.1635,9,4,17,18.14991175,5.649947,1,19.374031,7.141162,17.572117,89.998731,108.514445,89.998133,-0.024158,64,66,0.0,0.0,0.0,7,2,0,6.647595099366029,69.52690301127089
30116,1791.412571,1179.16596,1372.12,0.2488499999999999,0.2277,3,1,7,26.59545379,5.533109,1,10.65038,9.798722,17.168076,90.179561,90.816385,89.532054,-0.0384255,32,56,0.0,1.0,0.0,66,0,0,6.644061091455725,86.55745291851522
60954,1773.111225,1924.095473,945.12,0.2564299999999999,0.1423,3,11,26,10.95231735,4.728748,1,10.074554,10.757078,16.437746,90.741695,84.527062,90.363539,-0.090844,36,20,5.0,0.0,0.0,257,0,0,6.642480271433346,6.35152020711957
47377,1143.865651,800.894533,1369.91,0.23884,0.2054,3,12,15,16.08372392,5.326023,1,10.133893,10.528773,10.826242,88.93715,94.275398,83.40445,-0.050373,32,24,4.0,0.0,0.0,134,0,0,6.64145873613063,66.84121108568834
25321,1130.801636,647.19424,1969.67,0.2727699999999999,0.2869999999999999,3,4,11,18.10374142,5.539852,1,10.742003,10.67217,9.863989,90.027211,90.211269,90.131954,0.045578,39,20,4.0,0.0,0.0,9,0,0,6.640014788637444,101.13346256776744
55648,1908.962885,1167.82596,579.11,0.09557,0.0941,3,2,5,12.40385042,6.075772,1,15.069235,14.216934,8.911463,90.113223,90.515736,89.322942,0.157633,116,32,0.0,1.0,0.0,51,0,0,6.639167656702568,89.20566976377607
21152,2374.349524,1180.56448,2244.95,0.2926599999999999,0.3544999999999999,9,11,17,10.30749784,4.765906,1,19.404491,7.243675,17.73379,90.000772,107.723434,90.001034,0.0390835,66,54,4.0,0.0,0.0,62,2,0,6.639150351369338,60.3966583719717
39158,5066.05615,2700.866055,1884.34,0.32172,0.3634,3,9,14,18.12052374,5.494605,1,18.458245,18.620216,19.069492,109.986323,109.468001,108.61629,-0.0338405,112,139,0.0,0.0,0.0,162,6,0,6.638844829856367,75.33330429938027
5403,2275.35174,2701.26432,-9999.0,0.0992799999999999,0.0504,3,14,14,65.30334514,8.084412999999998,1,15.11393,15.204613,9.916392,91.15157,92.883815,89.394908,-0.043625,64,82,0.0,0.0,0.0,159,0,0,6.630578686563496,138.30712571756402
6732,1112.909971,739.39564,-9999.0,0.10603,0.0961,3,4,22,20.31458518,7.018692999999999,1,10.627911,10.614179,9.86785,88.918576,89.988711,90.541969,0.1457695,73,20,0.0,0.0,0.0,41,0,0,6.628810997250241,140.49400594194896
44284,1658.088463,873.6169099999998,2595.12,0.3271299999999999,0.3739,3,14,25,12.22346534,5.684289,1,15.710678,10.630444,9.931843,89.935366,89.872587,91.589292,-0.0610285,46,30,0.0,2.0,0.0,264,0,0,6.627389498830027,85.31777160828801
1102,3730.618127,1719.869011,2675.11,0.3574999999999999,0.467,3,16,28,10.87080214,5.491131,1,12.699403,13.04247,23.374456,92.536812,103.009762,81.512824,0.145888,104,71,0.0,0.0,0.0,221,0,0,6.6245343690619904,69.75954585387264
42195,727.9851059999999,675.58648,-9999.0,0.0280899999999999,0.0182,2,10,12,52.74561034,8.759405000000001,1,7.488674,9.016642,11.365303,88.189112,78.94914,104.109806,0.1465385,66,8,4.0,0.0,0.0,51,0,0,6.623509202638559,119.443425191487
21933,2977.157649,1339.71276,3176.55,0.3700199999999999,0.4951999999999999,3,12,29,18.02828956,5.352393,1,10.084631,10.901444,27.506935,88.585768,81.819581,95.513013,-0.050915,58,52,12.0,0.0,0.0,323,0,0,6.622058947448366,90.02632453579807
37528,2481.349735,1155.4407,2637.53,0.3752599999999999,0.4853,3,4,28,15.09831552,5.488949,1,23.425005,10.69068,9.909888,89.961181,90.047183,90.995418,-0.018167,52,59,1.0,0.0,0.0,346,0,0,6.621637577270164,81.2747001246553
39492,2266.641673,931.65296,2796.9,0.3729299999999999,0.5464,3,2,22,11.39458333,5.17235,1,15.025048,14.121037,10.684658,90.49012,89.52838,89.334998,0.1138795,75,44,0.0,0.0,0.0,397,0,0,6.616929366891782,65.13738899700367
13318,1582.5695859999998,727.5382400000002,2709.12,0.38263,0.5011999999999999,2,11,18,9.886696573,4.838784,1,9.719655,10.930459,15.536255,89.628547,73.513868,90.558746,0.0182004999999999,35,33,4.0,0.0,0.0,66,0,0,6.614897402448705,55.04152344161498
52992,714.414979,663.08284,-9999.0,0.04263,0.0276999999999999,3,10,22,29.09479628,9.805076,1,7.766912,8.630645,10.724613,92.604305,85.090916,93.408571,0.125919,48,8,6.0,0.0,0.0,91,0,0,6.613720730154,112.31305981952484
63363,5055.732677,1945.89768,2863.97,0.4314199999999999,0.675,3,1,4,5.372628985,3.939991000000001,1,18.737714,18.724988,18.730978,109.444266,109.582083,109.441724,0.1881055,169,60,0.0,0.0,0.0,156,6,0,6.613374145360933,7.5313648289820065
26240,1909.712525,821.69078,2970.36,0.3529499999999999,0.4939999999999999,2,16,21,17.91084183,5.8942190000000005,1,12.336069,13.185212,13.863255,105.214058,73.830507,116.708943,0.0598164999999999,44,40,2.0,2.0,0.0,89,0,0,6.608850570159035,121.91564475515051
65865,9160.159685,4048.72395,2600.17,0.5391799999999999,0.7346,2,9,27,4.87907506,3.772314,1,21.729586,21.705536,24.711273,116.056857,115.799923,89.989683,-0.001744,115,132,0.0,5.0,0.0,121,6,0,6.607554121053017,0.31377538494668755
29776,3961.636948,4286.72874,-9999.0,0.0,0.0,2,41,41,39.95324193,7.474881,1,16.848685,16.897121,16.88573,67.627125,67.974094,67.74046,-0.001867,69,138,0.0,0.0,0.0,299,4,0,6.605790574533245,214.71679444241164
39081,2406.218207,983.55528,3033.5,0.3925899999999999,0.5784,3,16,17,12.91931688,4.882623000000001,1,12.694848,13.129088,14.956869,92.776226,102.653741,81.653205,0.0647645,54,59,0.0,0.0,0.0,116,0,0,6.604705880328545,69.66394722959126
9018,1678.975586,1295.59724,-9999.0,0.12099,0.0943999999999999,4,4,5,52.91549812,7.662105,1,10.628326,10.757152,17.047044,80.59247,99.160019,118.715141,0.001035,75,42,0.0,3.0,0.0,85,3,0,6.602416268670311,205.87787275974222
34642,2032.146475,1452.294918,1119.39,0.19764,0.1665,9,4,13,15.87566178,5.404126,1,16.91188,7.26169,16.821056,90.0,100.352277,90.0,-0.202499,68,50,0.0,0.0,0.0,27,2,1,6.600234179631215,72.750368814296
19759,5435.743646,2558.595598,2468.97,0.3507899999999999,0.4487999999999999,4,7,7,18.93519421,6.436874,1,14.018947,14.018956,31.938007,89.998388,90.001422,120.002409,0.0312045,102,96,0.0,6.0,0.0,134,3,0,6.598466833125713,108.87114693839189
24767,4184.60113,1740.46012,3360.32,0.4426899999999999,0.641,2,13,29,17.7829157,5.109085,1,27.806086,13.06949,11.671988,98.570163,93.727592,90.614514,0.0113345,65,74,16.0,0.0,0.0,9,0,0,6.5941371056439095,80.65919698892937
14229,1857.263807,919.29624,2558.41,0.3270899999999999,0.398,3,16,19,12.88633274,5.15426,1,11.55099,12.673956,13.13022,82.558696,90.807888,102.959197,-0.0015284999999999,41,40,4.0,2.0,0.0,19,0,0,6.593256327728525,72.06756757473917
12137,1646.610908,891.82888,1802.21,0.26715,0.2969999999999999,2,1,23,15.62472101,5.702308,1,10.819451,9.586522,15.892241,87.685648,91.263842,89.973984,0.0754364999999999,70,20,4.0,2.0,0.0,167,0,0,6.5917311394131275,90.50756895012239
57972,1676.87253,1009.76172,-9999.0,0.11314,0.1131,3,24,26,20.51334402,5.972391,1,9.812527,10.462834,16.486779,90.221143,82.198751,90.633813,0.1556455,120,20,1.0,0.0,0.0,21,0,0,6.591360927783114,81.66520359610873
13546,3074.644803,1302.0472,2585.08,0.2971599999999999,0.4225999999999999,3,18,21,15.54509334,5.397554,1,13.679029,14.98833,15.303775,96.780061,92.813915,98.473597,0.1334885,118,50,1.0,2.0,0.0,367,0,0,6.590218405911415,92.92640856390578
50656,1933.247563,913.8738,2235.68,0.2957599999999999,0.3768,2,16,18,18.60896092,5.222419,1,12.361072,13.276333,14.278306,93.36582,107.710899,117.067163,0.0752859999999999,47,61,0.0,0.0,0.0,62,0,0,6.586275732788678,122.13150229109145
52479,1747.2766969999998,817.24912,2468.56,0.3426599999999999,0.4411999999999999,3,12,26,11.19702936,5.223285,1,10.211921,10.420705,16.898184,92.199234,77.217442,94.74568,-0.0062155,44,20,13.0,0.0,0.0,8,0,0,6.578593289867747,62.38024420478403
27154,1559.40496,999.235493,1478.69,0.26129,0.2456,3,1,17,18.9387907,5.545032,1,10.554111,9.829867,15.032622,90.534234,89.941393,89.373404,-0.09071,42,39,6.0,0.0,0.0,279,0,0,6.5778036550561865,96.55277616137985
53251,1623.483807,763.2514,2594.89,0.35763,0.4581,3,12,17,9.326487645,5.059819999999999,1,10.178762,10.810363,14.97885,90.021237,81.40311,94.951052,0.017354,42,31,4.0,0.0,0.0,275,0,0,6.577725745452042,62.85974326677615
3708,1552.404727,781.7560999999998,1850.33,0.27755,0.3318999999999999,2,4,17,18.00908341,5.587485,1,15.07698,10.790032,9.543663,90.350495,89.91217,90.764357,0.115329,56,39,0.0,0.0,0.0,273,0,0,6.577145988249612,128.35642437532985
59529,2219.038041,1055.2802800000002,2762.32,0.38278,0.4847,3,16,21,14.84404269,4.931456,1,12.64073,13.013989,13.68252,91.270576,96.334271,96.991599,-0.035643,37,52,1.0,2.0,0.0,243,0,0,6.575956405455763,60.306127643194976
62095,3721.443178,1383.1618,3564.41,0.4759599999999999,0.7712,2,23,25,4.992010359,4.147764,1,15.901347,15.922981,14.698359,90.262385,90.408993,89.953557,-0.0723745,81,8,0.0,14.0,0.0,388,0,0,6.574311457275434,1.1180906045944425
8555,5236.475975,2709.13736,2365.3,0.3257999999999999,0.3791999999999999,12,11,24,13.81138837,4.901458,1,17.543677,24.378736,15.056803,90.085066,125.594102,89.834237,-0.044985,170,80,24.0,0.0,0.0,46,5,0,6.568984008082239,67.70704370359162
35831,5723.553101,1596.58952,4131.87,0.54379,1.174,2,17,29,6.940242858,5.193602,1,15.039891,13.692559,27.793961,90.09364,89.559952,90.099705,0.0689805,113,90,0.0,0.0,0.0,41,0,0,6.568916733725516,55.55070890412357
47894,2802.503239,1108.05956,3290.29,0.3825699999999999,0.5827,2,22,29,10.49824793,4.628011,1,10.721038,9.406164,27.790552,89.95045,90.063834,89.999471,0.066633,86,52,0.0,0.0,0.0,51,0,0,6.5682719525912034,51.17071733006055
31666,2700.85169,1346.61826,2515.29,0.3819599999999999,0.4612999999999999,3,16,26,19.56619517,5.544484,1,12.728916,12.972923,16.694134,89.076659,97.743885,98.599325,-0.0699675,54,52,7.0,0.0,0.0,46,0,0,6.56367326413644,80.8397009758103
44329,6109.841907,2283.488095,3671.3,0.4218399999999998,0.6796999999999999,4,3,7,13.35459483,5.910339,1,14.314485,14.829096,33.257094,97.906656,90.452335,118.720885,0.0152415,114,114,0.0,3.0,0.0,49,3,0,6.56133414291061,94.08921190116759
42908,2279.4011600000003,1424.52768,-9999.0,0.0572299999999998,0.0551,2,2,11,27.68641842,6.954743,1,15.132026,13.864334,10.867764,89.984805,91.180179,89.406019,0.1566219999999999,162,32,2.0,0.0,0.0,144,0,0,6.557890088202569,104.25894027219519
7580,3713.754779,1266.275,3478.43,0.3788199999999999,0.6691,3,7,13,13.99899919,5.614234,1,12.860135,17.310011,16.875923,87.69347,97.976587,92.821811,0.179422,142,43,0.0,2.0,0.0,291,0,0,6.556876287968635,77.97849380751495
63862,3958.046678,1631.627651,2910.46,0.5121899999999999,0.7481999999999999,2,8,18,4.54648234,3.541265,1,15.861179,15.911029,17.048259,84.127765,89.447968,112.168275,-0.1457145,45,73,2.0,0.0,0.0,162,0,0,6.556633485702905,3.5535609238552937
33673,1683.2790059999998,1270.79936,-9999.0,0.10201,0.0814,2,4,23,19.78069571,6.71725,1,15.946651,10.882911,9.70788,89.407199,88.808999,91.991426,0.0660785,90,20,12.0,2.0,0.0,161,0,0,6.553801940107249,94.23668657696884
66240,20076.169195,6877.75848,2885.01,0.57908,1.018,2,17,22,5.598499764,3.691696,1,37.280619,30.319136,21.838031,90.010762,54.422689,90.00862,-0.031347,382,200,44.0,0.0,0.0,19,6,0,6.5475355866803735,3.773424196956917
11918,1119.216955,763.35912,638.79,0.12451,0.1099,3,4,11,30.63566205,7.016961,1,10.675009,10.592536,9.898239,90.406552,89.980511,89.883787,0.1316625,59,20,4.0,0.0,0.0,167,0,0,6.54368416620369,176.41362539854015
64008,40178.846309,6340.954720000001,4971.84,0.74606,2.8469,3,7,23,3.510081822,3.2963089999999995,1,47.58898,35.528816,31.860631,89.999297,131.767181,90.000887,0.121019,476,144,32.0,16.0,0.0,0,6,0,6.537692281990369,-7.753481058266075
65418,3775.650543,975.74636,5427.64,0.5718699999999999,1.3326,2,6,25,4.391791667,3.68444,1,15.946075,16.016999,14.782808,90.031003,90.005064,89.978442,0.081497,71,24,0.0,6.0,0.0,152,0,0,6.537338750904011,0.47226129956039387
887,1820.164135,969.530716,1748.58,0.26223,0.2964999999999999,3,13,16,14.27121101,5.425684,1,12.01636,12.824028,13.010757,86.868432,114.456895,93.826072,0.105011,64,46,0.0,0.0,0.0,52,0,0,6.531333345091028,91.35096525629041
14898,5263.035815,2992.49592,-9999.0,0.1772,0.1877,12,22,22,19.49847286,6.469252,1,17.701672,24.5519,15.049164,90.139,126.42012,89.866166,0.0970034999999999,328,80,0.0,0.0,0.0,116,5,0,6.5282998362781655,167.0528268766417
61532,5271.495565,1655.977952,3816.62,0.59081,1.1326,2,11,14,4.181193049,3.677546,1,18.887096,19.129899,18.928478,109.93916,109.004241,109.360989,0.0606945,94,35,10.0,0.0,0.0,1,6,0,6.5282334130240125,-2.161133334765516
62434,39773.200456,4722.47,5978.27,0.82484,4.1835,2,25,27,2.796266339,2.286257,1,38.884606,45.234358,29.791777,90.0,130.622924,89.999808,-0.1000405,278,136,0.0,16.0,0.0,295,6,0,6.527401241828155,-9.86090321741466
60499,11829.72174,2675.0188,5655.53,0.6423399999999999,1.7106,1,23,25,4.785924363,3.413006,1,25.541656,25.525232,25.592281,119.958766,89.951851,119.891266,0.1087974999999999,267,24,0.0,12.0,0.0,131,0,0,6.526385931650399,-2.7507551250003033
42402,2420.487343,1082.1308800000002,3007.44,0.3844299999999999,0.5178,3,17,19,10.38199931,5.148998000000001,1,14.946418,14.033088,11.540711,90.137298,90.124397,89.480211,0.0417795,51,46,0.0,2.0,0.0,208,0,0,6.525114312450086,62.26799797626602
784,1652.708965,1520.49808,804.95,0.1998,0.1308,3,13,14,19.44369474,5.799276,1,10.68973,12.094729,12.857125,93.81262,91.870991,85.428434,-0.087472,32,41,0.0,8.0,0.0,296,0,0,6.5234203743656,58.451204161743945
45506,2512.355436,1477.9424800000002,-9999.0,0.1864899999999999,0.1908999999999999,12,4,9,40.73484067,7.360036999999998,1,14.830506,14.802796,14.884521,109.518017,109.750227,109.243205,0.0428505,81,84,0.0,0.0,0.0,66,5,0,6.521648146773998,360.45137973584497
9612,4426.077678000001,2204.34112,2104.4,0.34569,0.4179999999999999,1,9,11,14.54511357,4.880112,1,18.421405,18.466183,18.463063,120.156512,89.947373,120.09683,0.0061045,111,78,16.0,0.0,0.0,63,0,0,6.52094499515578,57.85098506407902
37215,6306.1573100000005,2063.19616,3670.68,0.4882099999999999,0.8986,3,17,17,8.174607017999998,4.667777,1,21.220207,21.242175,13.989987,89.875778,89.973713,90.025359,0.01333,108,130,0.0,0.0,0.0,116,0,0,6.519483265878932,49.423308097607034
4942,6501.297896,2260.836192,3747.26,0.3884599999999999,0.6726999999999999,3,25,29,10.25422225,5.1821410000000006,1,27.679531,15.733463,14.929251,90.232488,89.518226,89.82484,0.17812,236,52,0.0,4.0,0.0,77,0,0,6.519315427596567,66.28703577692416
47206,1692.380964,1310.77598,-9999.0,0.06657,0.0517999999999999,4,5,11,66.90219896,8.424862,1,10.727107,10.794012,17.008517,99.575225,99.704858,61.172976,0.096958,102,24,6.0,3.0,0.0,69,3,0,6.517950772529389,155.80723805940016
46940,1079.213592,565.47892,2170.82,0.2668499999999999,0.3066999999999999,2,12,14,18.11745952,5.813445,1,10.842554,10.998534,9.827652,111.142761,98.856637,88.888798,0.0194375,37,19,4.0,0.0,0.0,62,0,0,6.51496751388612,130.70425273378203
35059,6829.13252,2730.26188,3191.41,0.3960799999999999,0.5966,4,3,3,14.09846185,5.3018730000000005,1,15.049847,15.040986,34.796088,91.463425,91.924365,60.175118,0.022916,135,132,0.0,0.0,0.0,78,3,0,6.512788887427405,83.08135202258015
28964,2870.091305,1611.70382,1825.22,0.2571499999999999,0.2757999999999999,3,14,29,17.79269532,6.250815,1,27.231554,10.566802,9.98943,87.930687,88.331206,91.64788,-0.032632,73,74,9.0,0.0,0.0,310,0,0,6.511985774648167,137.83995417605325
43349,4852.010848,1676.62804,3498.9,0.44768,0.7802,2,17,28,15.20396576,5.061099,1,14.9458,13.870058,23.408119,89.622666,89.301159,90.079982,0.117397,133,77,2.0,0.0,0.0,353,0,0,6.511523944895181,66.97014935641894
22977,2537.231071,1452.15696,1022.36,0.16944,0.1782999999999999,12,1,9,31.62230984,6.823969,1,14.847652,14.865261,14.824105,108.945405,109.38321,109.481882,0.080682,106,76,0.0,0.0,0.0,21,5,0,6.5070541551068,256.27087421670103
55451,1784.978299,837.58324,2232.85,0.2571199999999999,0.33,3,1,26,15.27733207,5.216382,1,10.05909,10.609873,16.798886,92.772716,85.651861,88.68132,0.163397,76,32,1.0,0.0,0.0,232,0,0,6.505599535876144,81.99160771244071
20351,1345.802826,709.19742,2082.74,0.3111599999999999,0.3556,3,11,16,17.73332407,5.445052,1,10.039791,10.74116,13.157951,90.158269,71.534285,89.47311,0.0681055,40,24,6.0,0.0,0.0,222,0,0,6.503421246639263,94.92304251737983
51424,2047.16779,875.8278,2486.0,0.31408,0.4420999999999999,2,11,27,14.82779896,5.074661,1,19.357118,10.933717,9.673763,90.667573,89.847449,90.544844,0.1403485,75,26,4.0,0.0,0.0,187,0,0,6.501742638775724,67.99235119285197
4694,3894.471482,4019.78464,135.13,0.0936099999999999,0.0546,4,1,14,49.70944717,8.577975,1,18.94281,10.896009,18.868919,89.796032,90.251249,89.773476,-0.0033965,136,130,0.0,0.0,0.0,7,3,0,6.500275615265394,181.04759536383244
55141,1655.339745,1126.5140199999998,445.85,0.0910399999999999,0.0806,9,11,2,47.95854356,7.146711,1,6.934237,14.709214,16.229841,90.44391,90.043482,90.178265,0.0872014999999999,85,32,6.0,0.0,0.0,187,2,0,6.494460484846513,151.9171219229708
26249,1950.415029,1095.91968,1418.02,0.23418,0.251,2,16,18,30.13715857,6.38817,1,12.348866,13.286381,14.382089,93.047288,107.959585,116.857187,0.078057,57,65,0.0,0.0,0.0,160,0,0,6.493191610384571,236.74262111540298
33573,1700.579511,785.4240999999998,2445.98,0.3083199999999999,0.402,3,16,22,13.24539549,5.2801800000000005,1,10.626753,12.596751,13.129136,82.321722,90.434496,102.419177,0.133721,54,40,0.0,0.0,0.0,32,0,0,6.4872033625862,82.12346183006613
34601,1649.269477,992.12782,1702.29,0.2657199999999999,0.266,3,13,22,15.38692561,5.413572,1,10.653404,12.07992,12.856085,94.122804,90.654831,88.151199,0.151835,65,30,0.0,0.0,0.0,26,0,0,6.486063791254267,72.77032337462703
63921,4041.964524,1029.20108,4498.56,0.6573899999999999,1.5548,2,7,21,3.73795711,3.303863,1,13.891359,16.490265,17.732731,89.669631,90.815242,84.369661,-0.02989,39,32,1.0,4.0,0.0,55,0,0,6.4848904484996,-6.777075938521037
5148,5832.12098,2060.1632,3939.6,0.4889,0.8335,12,17,26,14.59437756,5.965934,1,18.818445,18.861768,20.499439,107.18925,106.666418,110.915857,-0.0038425,80,126,2.0,0.0,0.0,269,5,0,6.484574306184626,82.89025456405437
63390,16440.0918,6840.1984,2873.02,0.4979199999999999,0.7207,1,17,19,6.715158286,3.923746,1,24.364778,24.364778,27.693594,89.99985,89.99985,89.999843,-0.0998665,156,328,0.0,8.0,0.0,66,0,0,6.48407581641777,3.669452500101734
58337,5120.870842,2559.44728,2611.26,0.34338,0.4137,12,1,22,15.99120626,5.228128,1,17.297267,24.119344,14.834517,89.998813,124.16511,90.00042,0.0246885,146,132,0.0,0.0,0.0,301,5,0,6.4820813670844615,95.83483925305498
56785,1537.407074,1206.21932,995.54,0.18053,0.1386,2,16,22,28.82923515,6.463593,1,10.76553,12.275368,13.414474,116.44329,77.226116,101.556663,0.024658,54,40,1.0,0.0,0.0,146,0,0,6.480348653670774,134.30138857713465
31595,8750.763887999998,5961.077955,1467.87,0.2970999999999999,0.2626,1,4,4,21.73572538,5.927067,1,26.076607,25.862904,18.361404,89.945992,135.035332,90.234859,-0.152079,244,120,48.0,0.0,0.0,374,0,0,6.479717341850403,77.17391411426689
12605,1829.214599,1585.32284,211.34,0.0724599999999999,0.0504,3,2,10,41.16595101,7.433396000000001,1,8.65708,15.072928,14.220911,89.284765,99.501607,91.826957,0.1301485,104,32,1.0,0.0,0.0,127,0,0,6.476289096797686,104.60554784639237
58321,1622.440485,1112.3598,1005.48,0.1693599999999999,0.1487999999999999,9,1,2,30.54722757,6.462883000000001,1,6.927682,14.356052,16.314524,90.175384,89.46187,90.336309,-0.0489035,56,50,2.0,0.0,0.0,147,2,0,6.469714599417301,181.96754511156826
66153,8629.015843000001,4642.29004,2601.85,0.4873899999999999,0.5455999999999999,1,1,24,5.56579152,3.86431,1,31.544391,18.334703,25.69816,89.970079,144.50854,90.02212,0.0297525,164,108,0.0,0.0,0.0,56,0,0,6.467423336311112,2.2382185773958696
28654,1821.032562,1386.30776,-9999.0,0.1009599999999999,0.0798999999999999,9,2,19,98.7955413,8.544307,1,16.888679,7.252443,14.912871,89.989602,94.470365,90.06966,0.0338809999999999,70,48,0.0,4.0,0.0,327,2,0,6.46732188009031,291.08141094938276
64131,1444.412892,1118.50185,1513.55,0.3857499999999999,0.2999999999999999,3,11,21,6.540911977,4.357005,1,10.088774,10.634578,13.595109,90.137237,82.033859,89.273219,-0.114274,28,8,5.0,2.0,0.0,174,0,0,6.46657067802499,3.321148008049576
23008,2435.416739,1003.82586,3452.7,0.39489,0.5769999999999998,2,14,28,14.26500157,5.521662999999999,1,23.516333,10.775927,9.626257,90.47158,90.482875,93.19716,0.026916,46,61,1.0,0.0,0.0,99,0,0,6.462013553929552,92.90498915282944
63887,3279.292818,725.476,5989.29,0.65456,1.7818,2,6,21,4.086041239,2.813309,1,13.917819,14.781777,16.005537,90.041456,89.98009,84.804844,0.0210485,37,20,1.0,6.0,0.0,38,0,0,6.461320523700145,-7.673312539371054
