,MOFname,volume [A^3],weight [u],surface_area [m^2/g],void_fraction,void_volume [cm^3/g],functional_groups,metal_linker,organic_linker1,organic_linker2,topology,CO2/N2_selectivity,heat_adsorption_CO2_P0.15bar_T298K [kcal/mol],cif_filepath,_audit_creation_date,_symmetry_space_group_name_H-M,_symmetry_Int_Tables_number,_space_group_crystal_system,_cell_length_a,_cell_length_b,_cell_length_c,_cell_angle_alpha,_cell_angle_beta,_cell_angle_gamma,_cell_volume,mof_convex_hull_area,mof_convex_hull_volume,mof_convex_hull_npoints,mof_convex_hull_nsimplex,partial_charge_mean,partial_charge_median,partial_charge_std,bond_type_countS,bond_type_countA,bond_type_countT,bond_type_countD,bond_type_countAm
1648,mof_unit_pretest_1648,11136.919299,2801.97616,4471.23,0.6452999999999999,1.5446,OEt,3,11,19,nbo,2.908588937,3.218201,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1648.cif,2012-12-10T16:52:56-0500,P1,1,triclinic,23.56032,30.807191,19.216907,90.026123,127.017498,89.930907,11136.9192992,4.709060800375079,0.8163775954524254,220,110,-9.090909092179799e-09,0.11232400000000001,0.5542681138732081,172,48,8.0,16.0,0.0
1649,mof_unit_pretest_1649,26082.864804,3114.0852,6252.41,0.8225,4.1487,OMe,3,20,23,nbo,3.096584169,2.455845,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1649.cif,2012-12-10T18:14:25-0500,P1,1,triclinic,42.287513,29.20583,30.5782,89.904621,136.317879,90.068752,26082.8648041,5.528942257734868,0.9422856730956068,224,108,-1.7857142859638893e-08,0.0043425,0.5109532604993963,170,48,34.0,0.0,0.0
1650,mof_unit_pretest_1650,3768.222039,787.253053,6235.96,0.66903,1.9285,H-F,3,6,23,pcu,3.863153612,2.903119,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1650.cif,2012-12-10T21:00:19-0500,P1,1,triclinic,15.85434,15.07984,15.761284,90.000025,89.987458,90.000061,3768.22203917,1.9921631377293496,0.23212704236612394,66,64,-1.515151516204378e-08,0.048195,0.4340490165684926,49,20,6.0,0.0,0.0
1651,mof_unit_pretest_1651,4093.679415,1617.70618,3475.39,0.4341899999999999,0.6617,Br,4,20,25,acs,7.067967047000001,3.767795,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1651.cif,2012-12-11T15:02:53-0500,P1,1,triclinic,13.266308,13.271664,26.779331,96.624286,96.833323,61.211376,4093.6794153,3.7776022756067906,0.5233892003869403,116,32,4.785444071660158e-18,-0.013129,0.3819411490042539,108,24,15.0,0.0,0.0
1652,mof_unit_pretest_1652,2991.603898,667.2086400000001,5918.48,0.63958,1.727,NH2,3,21,26,pcu,3.979445269,2.839848,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1652.cif,2012-12-10T19:06:50-0500,P1,1,triclinic,13.051031,13.625649,16.897913,89.321737,93.383227,94.187645,2991.60389827,2.071937820291684,0.23860263156199374,58,32,-1.7241379308926436e-08,0.007169,0.4007131765937814,38,20,4.0,3.0,0.0
1653,mof_unit_pretest_1653,2515.58766,741.69224,4015.23,0.50484,1.0312,Pr,2,6,24,pcu,5.207583105,3.594549,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1653.cif,2012-10-26T20:34:20-0400,P1,1,triclinic,15.989541,14.776243,10.647462,89.777073,90.171666,90.147605,2515.58765955,2.417668584797722,0.2953728984609221,74,64,1.3513513509401199e-08,0.0329965,0.2957487892479154,63,20,4.0,0.0,0.0
1654,mof_unit_pretest_1654,20560.485245,5827.82592,3995.3,0.61851,1.3141,Cl-OH,1,7,9,pcu,4.97473326,4.574330000000001,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1654.cif,2012-12-10T20:42:20-0500,P1,1,triclinic,26.078392,39.703922,23.822665,90.000226,123.535414,90.000049,20560.4852445,5.113997235842421,0.8654082462411546,420,74,-1.4285714275022851e-08,0.021541499999999998,0.3716898256235456,256,216,8.0,0.0,0.0
1655,mof_unit_pretest_1655,3992.578724,1171.14976,4151.34,0.5983699999999998,1.2285,NO2-OH,1,13,18,pcu,5.368467644,3.3354699999999995,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1655.cif,2013-03-05T15:45:08-0500,P1,1,triclinic,15.083811,15.124564,17.878828,97.712261,81.107706,90.100801,3992.57872355,2.243785980107237,0.25569404665179646,90,32,1.1111111107113085e-08,0.0184105,0.43200562130217435,45,61,0.0,0.0,0.0
1656,mof_unit_pretest_1656,1956.875432,697.2115200000001,4073.72,0.5158699999999999,0.872,Cl,2,19,23,pcu,4.841466853,3.296471,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1656.cif,2012-12-10T17:53:56-0500,P1,1,monoclinic,15.926787,11.732219,10.472608,90.0,90.0,89.999982,1956.87543233,1.9249048013714938,0.2077641993440789,46,40,1.206764157201257e-17,0.024327,0.43846170923230343,40,8,6.0,0.0,0.0
1657,mof_unit_pretest_1657,15025.040088,3334.3992,4658.67,0.68672,1.8635,NO2,3,4,6,nbo,3.3652729960000003,3.4645550000000003,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1657.cif,2013-03-05T16:26:19-0500,P1,1,triclinic,30.56589,30.644754,22.198285,90.063158,46.270349,89.988952,15025.0400882,4.120434421860354,0.6642384812505712,260,72,-2.6923076922570088e-08,-0.032723,0.4688605381868522,168,128,8.0,0.0,0.0
1658,mof_unit_pretest_1658,13767.556871,4258.712320000001,3344.01,0.60111,1.1703,NO2,3,15,20,nbo,5.660600784,4.133597,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1658.cif,2013-03-05T15:48:15-0500,P1,1,triclinic,21.772343,21.772343,29.043339,89.999981,90.000011,90.000069,13767.556871,5.619436462254683,0.9691467148828384,316,58,2.2151898737273564e-08,-0.014473,0.44127052086980784,144,208,12.0,0.0,0.0
1659,mof_unit_pretest_1659,5086.782552000001,1883.444046,3169.51,0.5237199999999999,0.8518,F-SO3H,3,4,15,nbo,6.7452842010000005,3.805315,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1659.cif,2012-12-10T19:27:28-0500,P1,1,triclinic,18.810873,18.85065,18.772294,109.783548,109.415624,109.800824,5086.78255154,3.6222065032878086,0.5394435858061445,146,56,2.7397260271718724e-08,0.013655,0.4731758128728577,95,70,0.0,6.0,0.0
1660,mof_unit_pretest_1660,7231.385188999999,1508.206333,4900.47,0.70551,2.0371,F-NO2,1,26,26,pcu,3.807763201,3.2803160000000005,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1660.cif,2013-03-05T16:13:36-0500,P1,1,triclinic,19.429239,19.370897,19.367062,84.8565,95.052692,90.191935,7231.38518862,2.1530519302156534,0.2564713021959684,111,48,6.306306306537659e-08,-0.063853,0.4351697238644243,58,64,0.0,3.0,0.0
1661,mof_unit_pretest_1661,5206.104806,2428.187026,2652.24,0.5461,0.7051,Br-F,3,18,28,pcu,5.17449514,3.768397,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1661.cif,2012-12-10T18:37:00-0500,P1,1,triclinic,15.009022,15.57553,23.372783,90.402294,105.34011,81.339626,5206.1048065,2.4583632416747747,0.31858957764717855,114,40,5.2631578947907996e-08,-0.1162685,0.43804982094123307,52,81,0.0,0.0,0.0
1662,mof_unit_pretest_1662,18060.946044,3781.50648,4727.01,0.67666,1.9463,Pr,2,22,27,nbo,3.796163861,2.75893,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1662.cif,2012-12-10T17:31:09-0500,P1,1,triclinic,30.38987,30.627666,24.511734,90.0,127.661649,90.000068,18060.9460439,4.5402509281676515,0.7539054804804437,384,56,-2.604166683221424e-09,0.1441295,0.3925083420116002,322,120,0.0,0.0,0.0
1663,mof_unit_pretest_1663,18708.204901,3164.65504,5016.9,0.74897,2.6664,Me,2,20,22,nbo,3.285332675,2.336531,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1663.cif,2012-12-10T17:25:56-0500,P1,1,triclinic,36.505486,29.396198,21.652141,90.162773,126.374015,89.903461,18708.2049008,5.204801719658001,0.8756176801592758,284,110,-2.1126760547569006e-08,0.004766,0.4855101353089168,250,48,24.0,0.0,0.0
1664,mof_unit_pretest_1664,13671.074972,2783.429757,4319.09,0.70638,2.0893,Me-F,3,27,27,pcu,3.5554854860000003,3.03663,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1664.cif,2012-12-10T19:38:08-0500,P1,1,triclinic,28.009383,26.315465,18.547618,89.993373,89.994095,89.969086,13671.0749717,3.75229998928492,0.592155445971633,256,84,7.812500004561462e-09,0.0501695,0.4560298182083155,160,124,0.0,0.0,0.0
1665,mof_unit_pretest_1665,4521.466293,2208.83276,2185.61,0.4775599999999999,0.5887,Me-Br,2,23,27,pcu,6.322298158,4.082456,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1665.cif,2012-10-26T20:25:02-0400,P1,1,triclinic,19.36844,14.67147,15.911499,90.008794,89.968669,89.996723,4521.46629312,2.331625296103867,0.3092626819141043,142,86,3.5211267604300786e-08,0.1256105,0.29346096474844885,125,26,4.0,0.0,0.0
1666,mof_unit_pretest_1666,14547.698491,2060.275885,5159.29,0.79481,3.3797,OH-F,2,28,29,pcu,3.867208895,2.762956,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1666.cif,2012-12-10T18:32:06-0500,P1,1,triclinic,23.531388,22.200798,27.848319,89.759831,90.507033,89.995529,14547.6984911,2.0357481711113246,0.2305575967173941,168,44,5.952380958499741e-09,-0.082442,0.44864918054033914,81,114,0.0,0.0,0.0
1667,mof_unit_pretest_1667,1496.133716,555.89344,3709.07,0.52187,0.8458,Cl,3,12,20,pcu,3.990916046,3.073369,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1667.cif,2012-12-10T17:20:07-0500,P1,1,triclinic,10.161028,10.515051,14.165496,89.853997,82.16073,93.695732,1496.13371584,1.596730031543564,0.15544144838703386,36,24,-5.555555556640495e-08,-0.0429895,0.5209978978731288,26,8,3.0,4.0,0.0
1668,mof_unit_pretest_1668,3402.19671,843.2099599999998,4600.86,0.6234,1.5148,HCO-CN,3,6,20,pcu,3.969313723,3.00023,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1668.cif,2012-12-10T20:58:44-0500,P1,1,triclinic,15.892337,15.099899,14.177434,89.999835,89.981711,90.000039,3402.19670983,1.8632091065029708,0.19861017278120932,60,40,-3.3333333321339255e-08,-0.021934500000000003,0.41986366585912815,32,20,11.0,4.0,0.0
1669,mof_unit_pretest_1669,3513.6080409999995,1649.63072,3120.81,0.4373899999999998,0.561,NO2-NH2,1,10,13,pcu,5.624357963,3.661325,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1669.cif,2013-03-05T15:39:58-0500,P1,1,triclinic,14.138749,16.424803,15.139448,90.054122,92.011396,90.016484,3513.60804101,3.693383226128446,0.5701600322188741,106,72,-2.6184505297763125e-19,-0.053456000000000004,0.538327826872356,68,54,0.0,4.0,0.0
1670,mof_unit_pretest_1670,26419.895267,4349.1288,5832.36,0.7518799999999999,2.7506,NH2,2,19,28,nbo,3.159682162,3.0379110000000003,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1670.cif,2012-12-10T17:15:53-0500,P1,1,triclinic,23.679943,23.679945,47.116145,90.000043,90.000058,90.000015,26419.8952666,4.597079137750062,0.8171777989707371,356,78,5.6179775538239895e-09,0.01619,0.4492029919013304,222,172,16.0,0.0,0.0
1671,mof_unit_pretest_1671,19938.422247,3766.99008,5360.17,0.7159399999999999,2.282,NH2-CN,3,2,11,nbo,4.059370491,3.0678490000000003,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1671.cif,2012-12-10T18:50:46-0500,P1,1,triclinic,37.25567,30.252908,21.722007,89.510942,125.469936,90.399399,19938.422247,5.2811394581392,0.892703187205516,324,76,1.0965165675310187e-17,0.086323,0.42877342126835805,204,144,8.0,8.0,0.0
1672,mof_unit_pretest_1672,14551.709989,3972.161878,4043.37,0.64903,1.4319,NO2-F,2,11,17,nbo,4.384971586,3.612079,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1672.cif,2013-03-05T15:40:08-0500,P1,1,triclinic,30.243323,31.28193,21.837104,89.999988,135.221973,90.000016,14551.7099892,4.248077945153572,0.6991287141668497,276,104,-3.6231884030855058e-09,-0.08776500000000001,0.48703061604549647,150,156,0.0,16.0,0.0
1673,mof_unit_pretest_1673,18127.458237,4515.39168,4314.47,0.64236,1.553,OH-OMe,3,14,27,nbo,6.174657659,3.511696,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1673.cif,2012-12-10T17:13:14-0500,P1,1,triclinic,31.115143,30.083173,24.721943,90.023302,128.431157,90.00156,18127.4582365,3.8420209955036198,0.6052385878789885,396,76,2.5252525278483746e-09,-0.02814,0.46317954419398744,240,208,0.0,0.0,0.0
1674,mof_unit_pretest_1674,8736.415432,3131.53168,3596.58,0.5531599999999999,0.9293,H,1,1,4,pcu,4.536716652,3.587501,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1674.cif,2012-12-10T18:13:24-0500,P1,1,orthorhombic,18.336017,18.344521,25.972987,90.0,90.0,90.0,8736.41543186,4.762026728044651,0.7792227283617448,220,56,3.636363637679355e-08,0.040206,0.4124306070551181,146,120,0.0,0.0,0.0
1675,mof_unit_pretest_1675,29203.209764,5303.13024,4902.47,0.7406099999999999,2.4561,NO2-H,3,2,23,nbo,4.754831911,3.3889370000000003,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1675.cif,2013-03-05T16:13:11-0500,P1,1,triclinic,43.858415,30.28632,30.254362,89.93707,133.391173,90.014433,29203.2097644,5.519488609718852,0.9548092848989247,412,66,-3.233659295024728e-18,-0.0290565,0.4163624856335307,236,216,8.0,0.0,0.0
1676,mof_unit_pretest_1676,6929.547744,1455.772251,4633.97,0.68218,1.9555,F-Me,3,3,27,pcu,4.861050641,2.984138,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1676.cif,2012-12-10T20:16:57-0500,P1,1,triclinic,19.316099,18.708136,19.19368,90.066457,92.467941,89.997828,6929.54774447,1.9343038933896919,0.2196365338415702,136,68,-5.882352940692549e-08,0.07782800000000001,0.45908203904195927,88,62,0.0,0.0,0.0
1677,mof_unit_pretest_1677,22067.531172,5368.7888,4940.45,0.63831,1.58,CN,1,7,19,pcu,4.115905233,2.698888,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1677.cif,2012-12-10T20:33:55-0500,P1,1,monoclinic,28.206628,28.206629,27.736483,90.0,90.0,90.000016,22067.5311716,3.722439467176938,0.5912842425024383,348,74,-2.58620689767889e-08,-0.03202,0.405602579761113,172,144,80.0,0.0,0.0
1678,mof_unit_pretest_1678,9033.431811,2709.66904,3761.79,0.60253,1.2097,Cl-NH2,3,8,8,pcu,5.536611467,3.784115,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1678.cif,2012-12-10T21:41:35-0500,P1,1,triclinic,23.575714,23.771978,16.170201,90.996447,94.449418,90.417418,9033.43181118,3.439229723921225,0.5151206034978673,184,78,-1.0869565228564743e-08,-0.013098,0.4107897020001204,112,88,0.0,6.0,0.0
1679,mof_unit_pretest_1679,7431.713298,2850.82152,2706.29,0.4157699999999999,0.6527,OMe-OEt,3,22,23,nbo,9.998317607,4.364153,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1679.cif,2012-12-10T18:20:21-0500,P1,1,triclinic,21.523681,21.710095,22.012863,119.017019,119.468261,90.084264,7431.71329793,3.3315949541038057,0.5064839635274595,346,82,2.023121387309326e-08,0.1304255,0.4346229021393771,342,24,4.0,0.0,0.0
1680,mof_unit_pretest_1680,5246.951047,1848.39732,3376.79,0.4981499999999999,0.8516,Et-COOH,2,11,24,nbo,4.819394298,3.631486,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1680.cif,2012-10-26T17:14:53-0400,P1,1,triclinic,18.973283,18.994422,19.213771,109.863963,110.613994,109.170794,5246.95104746,3.7972546226233077,0.583565800251088,168,60,0.0,0.0735855,0.4114546396075265,146,24,0.0,18.0,0.0
1681,mof_unit_pretest_1681,15327.433427000002,11396.61072,1263.93,0.3981399999999999,0.3225,HCO-I,1,9,17,pcu,7.634024658999999,4.492541,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1681.cif,2012-12-10T20:54:00-0500,P1,1,triclinic,25.924998,34.399373,21.553352,89.996285,127.115853,89.966917,15327.4334267,4.026932209721101,0.6625284248472579,452,106,1.548672566391652e-08,0.0048075,0.39597993848544905,232,272,0.0,24.0,0.0
1682,mof_unit_pretest_1682,6941.253431,1645.7416,4754.03,0.6452499999999999,1.6389,NHMe-NO2,3,7,28,pcu,5.153383858,3.285035,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1682.cif,2013-03-05T16:58:09-0500,P1,1,triclinic,17.591474,16.865691,23.413079,89.999951,92.223128,90.000055,6941.25343062,2.2417198819521182,0.28130035705770406,142,60,2.11267605772792e-08,-0.0171165,0.36170592866545465,72,83,2.0,0.0,0.0
1683,mof_unit_pretest_1683,1724.527339,1711.314876,0.0,0.02459,0.0149,OMe-NO2,10,45,46,etb,21.19239273,7.402133999999998,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1683.cif,2013-03-05T15:53:41-0500,P1,1,triclinic,8.296128,12.905862,16.416528,96.388703,93.10371,98.201987,1724.52733891,4.096962253273737,0.6746361017726997,144,64,3.472222221936574e-08,0.107131,0.4155126287973724,124,31,0.0,9.0,0.0
1684,mof_unit_pretest_1684,4199.781845,923.6056400000001,5184.49,0.66131,1.8109,OH,2,6,7,pcu,3.784807643,2.850184,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1684.cif,2012-12-10T19:20:40-0500,P1,1,triclinic,15.995719,14.782923,17.760812,89.950351,89.992865,90.000287,4199.78184471,1.8537706810962018,0.20501083376030665,76,48,-1.3157894737950878e-08,0.147399,0.46936319060259135,49,32,5.0,0.0,0.0
1685,mof_unit_pretest_1685,4405.811362,1399.73952,3695.22,0.61619,1.168,Br-HCO,1,13,26,pcu,4.705994388,3.622794,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1685.cif,2012-12-10T17:05:08-0500,P1,1,triclinic,15.072612,15.060891,19.413615,89.486078,91.180052,90.401454,4405.81136196,2.262252608663867,0.2749006493862472,87,36,-5.104473676437501e-18,0.029062,0.3655249434059925,50,46,0.0,5.0,0.0
1686,mof_unit_pretest_1686,4442.7702850000005,1621.84275,3639.76,0.52616,0.8679999999999999,F-NHMe,1,11,22,pcu,4.478771476,3.347726,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1686.cif,2012-12-10T16:48:52-0500,P1,1,triclinic,18.400129,18.455293,18.416198,119.851236,119.570373,90.461434,4442.77028515,3.946120806903998,0.6336334311650111,126,84,3.968253968015626e-08,0.1326685,0.5240301049668443,110,24,0.0,10.0,0.0
1687,mof_unit_pretest_1687,18466.268088,4084.04608,4723.27,0.6361999999999999,1.7323,Et-Me,3,11,27,nbo,3.507697542,3.315896,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1687.cif,2012-12-10T16:58:19-0500,P1,1,triclinic,31.111662,30.721943,25.230317,90.133816,130.026319,89.996559,18466.2680885,4.347790107820997,0.70872329964138,444,74,4.5045044811293125e-09,0.1914115,0.4777928279870569,344,120,0.0,16.0,0.0
1688,mof_unit_pretest_1688,6527.927237,3234.42312,2377.47,0.54851,0.6666999999999998,HCO-I,3,23,29,pcu,6.157170681,4.0616010000000005,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1688.cif,2012-12-10T19:23:22-0500,P1,1,triclinic,15.757316,14.994584,27.628904,89.759329,89.926014,90.111367,6527.92723664,2.3971460478825826,0.306869654898533,142,68,-7.042253540875445e-09,-0.020991500000000003,0.3696841303225185,93,52,4.0,11.0,0.0
1689,mof_unit_pretest_1689,4541.598661,1173.59484,4202.14,0.58981,1.3745,CN-HCO,3,23,27,pcu,4.611026143999999,3.740886,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1689.cif,2012-12-10T19:21:14-0500,P1,1,triclinic,15.776706,14.979274,19.217903,90.20461,90.095874,90.12038,4541.59866064,2.1299818663952186,0.2622519811870597,106,82,-9.433962270706505e-09,0.0547625,0.3579267658009475,76,26,10.0,6.0,0.0
1690,mof_unit_pretest_1690,3758.998665,1193.327338,3857.91,0.5827,1.1054,H-F,3,3,4,pcu,4.507073222,3.39811,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1690.cif,2012-12-10T20:20:46-0500,P1,1,triclinic,19.030816,18.474941,10.691752,89.910345,90.313352,90.392184,3758.99866451,1.8941292304663147,0.20976064417102658,88,64,-3.409090909819748e-08,-0.09919700000000001,0.5158599401101447,51,50,0.0,0.0,0.0
1691,mof_unit_pretest_1691,2050.2320170000003,735.64152,3535.09,0.4688199999999999,0.7869,OH-Et,2,20,22,pcu,4.209430247,3.4225510000000003,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1691.cif,2012-10-26T18:35:14-0400,P1,1,triclinic,10.827655,14.427355,13.124713,90.000397,90.346282,90.000026,2050.23201673,2.1191542758311317,0.2508513108725205,74,44,-2.7027027027804207e-08,0.08714849999999999,0.3435655773657308,68,8,6.0,0.0,0.0
1692,mof_unit_pretest_1692,2250.030724,837.8903659999999,3881.26,0.5243999999999999,0.8479999999999999,NH2-F,1,10,26,pcu,5.088040354,3.275109,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1692.cif,2012-12-10T16:40:37-0500,P1,1,triclinic,10.808896,10.882293,19.521698,97.242519,92.113503,98.380714,2250.03072391,2.1595469877645566,0.252685560967349,59,32,-3.389830509136573e-08,-0.020278,0.5251759863753491,42,24,0.0,3.0,0.0
1693,mof_unit_pretest_1693,5164.698121,2046.6013,3034.55,0.54278,0.8248999999999999,Br-NO2,2,4,11,nbo,5.121970588,3.682002,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1693.cif,2013-03-05T16:19:09-0500,P1,1,triclinic,18.868037,18.702166,18.984915,109.538454,109.463533,109.291745,5164.69812112,3.6610419090736066,0.5430596760596619,128,48,-3.906249999852118e-08,0.041875,0.47147652131085094,89,62,0.0,2.0,0.0
1694,mof_unit_pretest_1694,11015.876479,3122.14256,4578.95,0.6060499999999999,1.2877,OMe,3,1,19,nbo,4.347801036,3.57525,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1694.cif,2012-12-10T17:55:42-0500,P1,1,triclinic,21.629379,21.629369,23.54676,90.001372,90.000948,89.999453,11015.8764785,4.508014922674205,0.7930478139976115,244,90,2.0491803285192902e-08,0.0155245,0.5228600383199877,172,96,8.0,0.0,0.0
1695,mof_unit_pretest_1695,18358.110355,4628.767664,4204.96,0.66816,1.5958,F-OH,2,14,27,nbo,3.795852887,3.407697,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1695.cif,2012-12-10T16:59:00-0500,P1,1,triclinic,30.87558,30.585525,24.723855,90.002429,128.160195,90.000403,18358.1103549,3.8136796549595493,0.599596091478126,348,68,2.8735632519715444e-09,-0.0900295,0.5104379628200438,198,208,0.0,0.0,0.0
1696,mof_unit_pretest_1696,19901.193901,4217.31488,4713.83,0.6839899999999999,1.9438,NH2-OH,2,2,22,nbo,3.99389925,2.950979,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1696.cif,2012-12-10T17:43:18-0500,P1,1,triclinic,37.251405,30.392039,21.564047,90.006688,54.603931,89.932472,19901.1939008,5.266930065854043,0.8980403025630614,392,82,-1.0204081643142412e-08,0.128826,0.4517399984166437,302,144,0.0,0.0,0.0
1697,mof_unit_pretest_1697,2517.153415,837.523,3748.52,0.5185199999999999,0.9385,NO2,2,6,24,pcu,3.550464499,3.639471,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1697.cif,2013-03-05T16:38:30-0500,P1,1,triclinic,15.994896,14.786627,10.642966,89.769143,90.002589,89.995018,2517.15341524,2.2106068707220676,0.2669159137721016,64,56,1.5625000005653478e-08,-0.063653,0.38330076955287723,45,28,4.0,0.0,0.0
1698,mof_unit_pretest_1698,5032.573619,1644.0852,3535.75,0.5768499999999999,1.0634,CN-NO2,3,1,22,nbo,3.822660438,3.294423,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1698.cif,2013-03-05T15:57:59-0500,P1,1,triclinic,18.639218,18.635472,18.753787,109.504121,109.47286,109.143987,5032.57361859,3.62283701741678,0.5389366443254414,122,58,8.196721308981055e-09,-0.023129999999999998,0.4785480681127558,77,60,4.0,0.0,0.0
1699,mof_unit_pretest_1699,1830.239167,1012.040826,2226.98,0.3700199999999999,0.403,F,9,1,19,sra,5.456949647999999,3.733547,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1699.cif,2012-12-11T15:50:04-0500,P1,1,monoclinic,16.620149,7.239398,15.259077,90.0,94.528296,90.0,1830.23916707,3.2027247195444235,0.4571343172015959,60,40,6.666666666118222e-08,-0.371555,0.6657866124611265,38,28,4.0,0.0,0.0
1700,mof_unit_pretest_1700,2241.938396,829.9593,3958.09,0.4928399999999998,0.8016999999999999,Me-OH,1,10,26,pcu,4.928446114,3.591264,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1700.cif,2012-12-10T16:40:42-0500,P1,1,triclinic,10.886474,10.818388,19.417239,97.418353,91.467287,98.255084,2241.938396,2.308141416558933,0.29150985777365773,65,40,-1.708035422500241e-18,0.046878,0.39707493702586205,48,24,0.0,3.0,0.0
1701,mof_unit_pretest_1701,2277.9192,2219.090966,418.09,0.1132399999999999,0.07,OH-F,10,44,50,etb,8.599380706,5.312357,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1701.cif,2012-12-11T16:21:01-0500,P1,1,triclinic,8.511157,16.382607,17.446205,108.958804,83.788529,96.863073,2277.9192003,3.474556658742493,0.531877471820391,151,68,2.6490066252396196e-08,-0.08079,0.6697220646103968,141,18,1.0,11.0,0.0
1702,mof_unit_pretest_1702,7614.021751,2422.6405600000003,4056.81,0.53043,1.0039,COOH,3,6,6,pcu,5.754305975,3.569018,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1702.cif,2012-12-10T21:05:11-0500,P1,1,triclinic,22.447547,22.460873,15.101448,90.000331,89.998319,89.999421,7614.02175066,3.530252291139294,0.5211059511028754,184,82,2.717391307141186e-08,-0.0753755,0.5908264791045053,112,52,12.0,24.0,0.0
1703,mof_unit_pretest_1703,5102.83803,1378.89644,4418.42,0.64178,1.4303,H-OH,3,11,24,nbo,4.105846184,3.165628,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1703.cif,2012-12-10T16:56:24-0500,P1,1,triclinic,18.763794,18.792152,18.716589,109.078943,109.809044,109.163581,5102.83803013,3.423950188395667,0.4851355255289753,102,52,2.9411764712170376e-08,-0.026217999999999998,0.5574622218516458,85,24,0.0,10.0,0.0
1704,mof_unit_pretest_1704,2568.231404,1158.59852,2910.11,0.5152999999999999,0.6878999999999998,H-Br,3,6,14,pcu,5.836624313,3.5838400000000004,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1704.cif,2012-12-10T20:55:00-0500,P1,1,triclinic,15.843695,15.056228,10.768193,89.985096,89.984606,91.108633,2568.23140359,1.9763206666417603,0.22115011831052028,58,48,-8.620689656377396e-08,-0.0441285,0.42730444434143305,32,31,4.0,0.0,0.0
1705,mof_unit_pretest_1705,2984.93472,1532.310224,2456.94,0.35993,0.4222,F,9,13,25,sra,8.593860861999998,4.319507,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1705.cif,2012-12-11T14:52:39-0500,P1,1,triclinic,20.635903,7.255747,20.349533,89.994478,101.576206,89.995377,2984.9347202,3.91488535583642,0.6366806269226571,100,64,-3.999999999892978e-08,-0.148495,0.5918176566958935,80,38,4.0,0.0,0.0
